Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2022-11-07,P101,S2,108,2484,0,0
2022-11-07,P101,S3,104,3328,0,0
2022-11-07,P102,S1,117,3276,0,0
2022-11-07,P102,S2,146,4380,0,0
2022-11-07,P102,S3,144,3888,0,0
2022-11-07,P103,S1,137,5891,1,0
2022-11-07,P103,S2,117,4329,1,0
2022-11-07,P103,S3,139,4031,0,0
2022-11-07,P104,S1,128,3456,1,0
2022-11-07,P104,S2,110,5170,1,0
2022-11-07,P104,S3,114,3762,0,0
2022-11-07,P105,S1,103,3399,1,0
2022-11-07,P105,S2,115,5290,0,0
2022-11-07,P105,S3,115,2645,0,0
2022-11-08,P101,S1,91,3549,0,0
2022-11-08,P101,S2,133,3857,1,0
2022-11-08,P101,S3,136,3400,1,0
2022-11-08,P102,S1,124,2728,0,0
2022-11-08,P102,S2,99,1980,0,0
2022-11-08,P102,S3,91,2093,0,0
2022-11-08,P103,S1,126,5292,0,0
2022-11-08,P103,S2,116,2436,1,0
2022-11-08,P103,S3,123,4182,0,0
2022-11-08,P104,S1,148,6216,1,0
2022-11-08,P104,S2,130,5850,0,0
2022-11-08,P104,S3,136,5712,0,0
2022-11-08,P105,S1,139,4170,0,0
2022-11-08,P105,S2,110,3740,0,0
2022-11-08,P105,S3,118,2478,1,0
2022-11-09,P101,S1,144,5184,1,0
2022-11-09,P101,S2,133,2926,0,0
2022-11-09,P101,S3,119,4641,0,0
2022-11-09,P102,S1,119,5236,0,0
2022-11-09,P102,S2,137,6165,0,0
2022-11-09,P102,S3,156,4992,0,0
2022-11-09,P103,S1,143,6006,0,0
2022-11-09,P103,S2,152,5776,1,0
2022-11-09,P103,S3,111,4551,1,0
2022-11-09,P104,S1,135,5130,0,0
2022-11-09,P104,S2,135,3645,0,0
2022-11-09,P104,S3,93,4464,0,0
2022-11-09,P105,S1,120,5640,1,0
2022-11-09,P105,S2,111,3774,0,0
2022-11-09,P105,S3,107,3638,0,0
2022-11-10,P101,S1,100,2500,0,0
2022-11-10,P101,S2,129,4644,0,0
2022-11-10,P101,S3,111,3996,0,0
2022-11-10,P102,S1,122,4148,1,0
2022-11-10,P102,S2,92,3588,0,0
2022-11-10,P102,S3,132,5148,0,0
2022-11-10,P103,S1,126,5544,1,0
2022-11-10,P103,S2,111,4107,0,0
2022-11-10,P103,S3,125,4875,0,0
2022-11-10,P104,S1,106,3074,1,0
2022-11-10,P104,S2,133,3857,0,0
2022-11-10,P104,S3,99,4257,1,0
2022-11-10,P105,S1,110,3410,0,0
2022-11-10,P105,S2,126,3654,1,0
2022-11-10,P105,S3,138,3864,0,0
2022-11-11,P101,S1,151,5436,0,0
2022-11-11,P101,S2,108,3996,1,0
2022-11-11,P101,S3,122,4026,0,0
2022-11-11,P102,S1,132,4752,0,0
2022-11-11,P102,S2,110,5280,0,0
2022-11-11,P102,S3,93,3348,0,0
2022-11-11,P103,S1,92,3864,0,0
2022-11-11,P103,S2,123,4182,1,0
2022-11-11,P103,S3,102,2142,1,0
2022-11-11,P104,S1,116,2900,1,0
2022-11-11,P104,S2,114,3192,0,0
2022-11-11,P104,S3,107,4815,1,0
2022-11-11,P105,S1,124,5828,0,0
2022-11-11,P105,S2,132,6336,0,0
2022-11-11,P105,S3,103,4017,0,0
2022-11-12,P101,S1,119,3927,1,0
2022-11-12,P101,S2,165,3465,0,0
2022-11-12,P101,S3,148,3996,1,0
2022-11-12,P102,S1,133,3724,0,0
2022-11-12,P102,S2,144,5184,0,0
2022-11-12,P102,S3,134,3886,0,0
2022-11-12,P103,S1,155,6665,0,0
2022-11-12,P103,S2,137,5617,0,0
2022-11-12,P103,S3,148,3404,0,0
2022-11-12,P104,S1,136,5440,0,0
2022-11-12,P104,S2,141,5640,0,0
2022-11-12,P104,S3,142,6106,0,0
2022-11-12,P105,S1,176,4928,0,0
2022-11-12,P105,S2,144,6336,0,0
2022-11-12,P105,S3,156,4680,0,0
2022-11-13,P101,S1,171,3762,0,1
2022-11-13,P101,S2,132,6072,0,1
2022-11-13,P101,S3,145,4930,0,1
2022-11-13,P102,S1,140,5320,0,1
2022-11-13,P102,S2,138,6210,1,1
2022-11-13,P102,S3,157,5495,0,1
2022-11-13,P103,S1,117,3510,0,1
2022-11-13,P103,S2,123,3321,0,1
2022-11-13,P103,S3,152,3344,0,1
2022-11-13,P104,S1,169,3549,0,1
2022-11-13,P104,S2,143,7007,0,1
2022-11-13,P104,S3,99,4554,1,1
2022-11-13,P105,S1,126,3024,0,1
2022-11-13,P105,S2,128,4736,0,1
2022-11-13,P105,S3,157,7536,1,1
2022-11-14,P101,S1,99,4455,1,0
2022-11-14,P101,S2,139,3197,1,0
2022-11-14,P101,S3,120,3360,0,0
2022-11-14,P102,S1,156,5616,0,0
2022-11-14,P102,S2,100,2500,0,0
2022-11-14,P102,S3,118,4366,0,0
2022-11-14,P103,S1,123,3567,0,0
2022-11-14,P103,S2,94,3666,1,0
2022-11-14,P103,S3,114,3306,0,0
2022-11-14,P104,S1,104,2080,1,0
2022-11-14,P104,S2,111,3441,0,0
2022-11-14,P104,S3,105,2730,1,0
2022-11-14,P105,S1,164,5084,1,0
2022-11-14,P105,S2,103,4326,0,0
2022-11-14,P105,S3,143,4433,0,0
2022-11-15,P101,S1,134,4154,0,0
2022-11-15,P101,S2,126,5922,0,0
2022-11-15,P101,S3,109,5014,1,0
2022-11-15,P102,S1,120,3360,1,0
2022-11-15,P102,S2,129,5934,0,0
2022-11-15,P102,S3,135,3915,0,0
2022-11-15,P103,S1,110,4840,0,0
2022-11-15,P103,S2,134,3618,1,0
2022-11-15,P103,S3,124,5084,0,0
2022-11-15,P104,S1,94,3008,0,0
2022-11-15,P104,S2,129,3612,0,0
2022-11-15,P104,S3,127,4699,1,0
2022-11-15,P105,S1,124,3348,1,0
2022-11-15,P105,S2,126,5040,1,0
2022-11-15,P105,S3,143,4433,1,0
2022-11-16,P101,S1,118,5546,0,0
2022-11-16,P101,S2,157,5809,1,0
2022-11-16,P101,S3,120,5040,0,0
2022-11-16,P102,S1,94,2538,1,0
2022-11-16,P102,S2,125,3000,0,0
2022-11-16,P102,S3,108,4644,0,0
2022-11-16,P103,S1,139,2919,0,0
2022-11-16,P103,S2,120,3960,0,0
2022-11-16,P103,S3,118,5546,0,0
2022-11-16,P104,S1,123,4920,0,0
2022-11-16,P104,S2,85,1955,0,0
2022-11-16,P104,S3,130,4550,1,0
2022-11-16,P105,S1,113,2825,0,0
2022-11-16,P105,S2,151,6191,0,0
2022-11-16,P105,S3,127,3556,1,0
2022-11-17,P101,S1,114,4560,1,0
2022-11-17,P101,S2,110,2530,0,0
2022-11-17,P101,S3,143,3003,0,0
2022-11-17,P102,S1,108,3024,0,0
2022-11-17,P102,S2,123,5658,0,0
2022-11-17,P102,S3,133,3458,0,0
2022-11-17,P103,S1,132,4224,0,0
2022-11-17,P103,S2,121,5082,0,0
2022-11-17,P103,S3,97,3686,1,0
2022-11-17,P104,S1,158,7426,0,0
2022-11-17,P104,S2,99,2475,1,0
2022-11-17,P104,S3,114,3648,0,0
2022-11-17,P105,S1,124,4712,0,0
2022-11-17,P105,S2,125,4750,0,0
2022-11-17,P105,S3,119,5593,1,0
2022-11-18,P101,S1,133,5320,0,0
2022-11-18,P101,S2,111,3774,0,0
2022-11-18,P101,S3,101,2626,0,0
2022-11-18,P102,S1,138,2898,1,0
2022-11-18,P102,S2,120,5280,0,0
2022-11-18,P102,S3,134,5628,1,0
2022-11-18,P103,S1,148,4884,0,0
2022-11-18,P103,S2,129,4773,1,0
2022-11-18,P103,S3,90,3690,1,0
2022-11-18,P104,S1,103,3296,0,0
2022-11-18,P104,S2,115,5405,0,0
2022-11-18,P104,S3,119,4879,0,0
2022-11-18,P105,S1,113,3503,0,0
2022-11-18,P105,S2,100,4300,0,0
2022-11-18,P105,S3,116,2900,1,0
2022-11-19,P101,S1,142,5964,0,0
2022-11-19,P101,S2,153,4743,0,0
2022-11-19,P101,S3,149,5215,0,0
2022-11-19,P102,S1,141,6768,0,0
2022-11-19,P102,S2,151,5587,0,0
2022-11-19,P102,S3,131,5109,1,0
2022-11-19,P103,S1,130,6370,1,0
2022-11-19,P103,S2,130,5460,0,0
2022-11-19,P103,S3,146,3212,0,0
2022-11-19,P104,S1,131,6026,0,0
2022-11-19,P104,S2,156,4212,0,0
2022-11-19,P104,S3,170,6120,0,0
2022-11-19,P105,S1,149,5960,0,0
2022-11-19,P105,S2,146,3066,0,0
2022-11-19,P105,S3,136,5168,0,0
2022-11-20,P101,S1,151,6040,1,1
2022-11-20,P101,S2,161,4347,0,1
2022-11-20,P101,S3,143,6721,0,1
2022-11-20,P102,S1,146,6570,0,1
2022-11-20,P102,S2,158,4266,0,1
2022-11-20,P102,S3,134,4154,1,1
2022-11-20,P103,S1,143,5863,0,1
2022-11-20,P103,S2,143,6864,1,1
2022-11-20,P103,S3,155,4495,0,1
2022-11-20,P104,S1,152,4864,0,1
2022-11-20,P104,S2,125,4375,0,1
2022-11-20,P104,S3,124,6076,1,1
2022-11-20,P105,S1,135,4725,0,1
2022-11-20,P105,S2,142,4970,0,1
2022-11-20,P105,S3,142,4118,0,1
2022-11-21,P101,S1,139,5977,0,0
2022-11-21,P101,S2,155,7440,0,0
2022-11-21,P101,S3,134,3484,0,0
2022-11-21,P102,S1,115,3680,0,0
2022-11-21,P102,S2,123,3813,0,0
2022-11-21,P102,S3,99,4158,0,0
2022-11-21,P103,S1,134,3484,0,0
2022-11-21,P103,S2,134,2948,1,0
2022-11-21,P103,S3,129,5805,0,0
2022-11-21,P104,S1,140,4480,0,0
2022-11-21,P104,S2,121,4356,1,0
2022-11-21,P104,S3,137,5206,0,0
2022-11-21,P105,S1,105,4725,0,0
2022-11-21,P105,S2,107,5136,0,0
2022-11-21,P105,S3,138,2760,0,0
2022-11-22,P101,S1,121,5929,1,0
2022-11-22,P101,S2,107,2675,1,0
2022-11-22,P101,S3,160,3840,0,0
2022-11-22,P102,S1,136,4080,0,0
2022-11-22,P102,S2,135,3645,0,0
2022-11-22,P102,S3,98,2744,0,0
2022-11-22,P103,S1,127,6223,0,0
2022-11-22,P103,S2,128,4096,0,0
2022-11-22,P103,S3,114,5244,0,0
2022-11-22,P104,S1,143,5291,1,0
2022-11-22,P104,S2,126,5670,0,0
2022-11-22,P104,S3,117,2691,1,0
2022-11-22,P105,S1,137,4521,0,0
2022-11-22,P105,S2,132,4356,0,0
2022-11-22,P105,S3,108,4644,1,0
2022-11-23,P101,S1,98,3528,1,0
2022-11-23,P101,S2,127,4064,0,0
2022-11-23,P101,S3,118,5074,1,0
2022-11-23,P102,S1,106,2226,1,0
2022-11-23,P102,S2,150,3900,0,0
2022-11-23,P102,S3,129,3741,0,0
2022-11-23,P103,S1,138,6486,0,0
2022-11-23,P103,S2,119,4403,0,0
2022-11-23,P103,S3,138,4140,0,0
2022-11-23,P104,S1,133,4921,0,0
2022-11-23,P104,S2,115,2990,1,0
2022-11-23,P104,S3,128,2560,0,0
2022-11-23,P105,S1,121,2904,0,0
2022-11-23,P105,S2,144,7056,1,0
2022-11-23,P105,S3,126,2898,1,0
2022-11-24,P101,S1,102,2244,1,0
2022-11-24,P101,S2,143,5434,0,0
2022-11-24,P101,S3,92,2024,1,0
2022-11-24,P102,S1,107,2140,1,0
2022-11-24,P102,S2,108,4752,0,0
2022-11-24,P102,S3,134,3886,1,0
2022-11-24,P103,S1,138,6072,0,0
2022-11-24,P103,S2,129,6063,0,0
2022-11-24,P103,S3,127,5969,0,0
2022-11-24,P104,S1,121,5929,0,0
2022-11-24,P104,S2,129,4257,0,0
2022-11-24,P104,S3,137,6439,1,0
2022-11-24,P105,S1,83,1826,0,0
2022-11-24,P105,S2,138,5658,1,0
2022-11-24,P105,S3,118,2714,0,0
2022-11-25,P101,S1,109,5341,0,0
2022-11-25,P101,S2,127,2921,1,0
2022-11-25,P101,S3,145,6235,0,0
2022-11-25,P102,S1,97,4462,0,0
2022-11-25,P102,S2,121,5929,1,0
2022-11-25,P102,S3,114,4788,0,0
2022-11-25,P103,S1,127,5588,1,0
2022-11-25,P103,S2,123,5289,1,0
2022-11-25,P103,S3,122,4392,0,0
2022-11-25,P104,S1,105,2730,0,0
2022-11-25,P104,S2,127,5080,0,0
2022-11-25,P104,S3,110,4180,0,0
2022-11-25,P105,S1,125,3625,0,0
2022-11-25,P105,S2,105,4410,0,0
2022-11-25,P105,S3,123,5658,1,0
2022-11-26,P101,S1,157,3768,0,0
2022-11-26,P101,S2,152,6384,0,0
2022-11-26,P101,S3,136,6528,1,0
2022-11-26,P102,S1,152,6992,0,0
2022-11-26,P102,S2,120,3240,0,0
2022-11-26,P102,S3,154,4620,0,0
2022-11-26,P103,S1,146,5694,0,0
2022-11-26,P103,S2,161,6601,0,0
2022-11-26,P103,S3,124,4712,0,0
2022-11-26,P104,S1,130,3120,1,0
2022-11-26,P104,S2,146,5110,0,0
2022-11-26,P104,S3,158,5688,0,0
2022-11-26,P105,S1,153,6732,1,0
2022-11-26,P105,S2,169,7098,0,0
2022-11-26,P105,S3,149,6705,1,0
2022-11-27,P101,S1,136,6256,0,1
2022-11-27,P101,S2,133,5719,1,1
2022-11-27,P101,S3,106,2226,0,1
2022-11-27,P102,S1,146,5548,1,1
2022-11-27,P102,S2,150,6150,0,1
2022-11-27,P102,S3,135,5265,0,1
2022-11-27,P103,S1,166,5976,1,1
2022-11-27,P103,S2,144,5760,1,1
2022-11-27,P103,S3,138,2898,0,1
2022-11-27,P104,S1,139,5143,0,1
2022-11-27,P104,S2,149,3576,0,1
2022-11-27,P104,S3,140,3500,0,1
2022-11-27,P105,S1,124,2604,1,1
2022-11-27,P105,S2,151,3926,1,1
2022-11-27,P105,S3,158,3634,0,1
2022-11-28,P101,S1,98,3626,1,0
2022-11-28,P101,S2,142,5254,1,0
2022-11-28,P101,S3,102,2652,0,0
2022-11-28,P102,S1,136,4080,1,0
2022-11-28,P102,S2,123,5658,1,0
2022-11-28,P102,S3,115,4600,0,0
2022-11-28,P103,S1,125,5500,0,0
2022-11-28,P103,S2,130,5720,1,0
2022-11-28,P103,S3,97,3783,1,0
2022-11-28,P104,S1,100,4600,0,0
2022-11-28,P104,S2,123,2829,1,0
2022-11-28,P104,S3,104,3536,0,0
2022-11-28,P105,S1,146,4380,1,0
2022-11-28,P105,S2,118,4720,0,0
2022-11-28,P105,S3,109,2289,0,0
2022-11-29,P101,S1,135,3645,0,0
2022-11-29,P101,S2,129,6192,0,0
2022-11-29,P101,S3,117,2574,0,0
2022-11-29,P102,S1,119,2856,0,0
2022-11-29,P102,S2,111,4551,0,0
2022-11-29,P102,S3,108,2376,0,0
2022-11-29,P103,S1,144,4752,0,0
2022-11-29,P103,S2,121,5082,0,0
2022-11-29,P103,S3,127,5080,1,0
2022-11-29,P104,S1,122,3538,0,0
2022-11-29,P104,S2,110,3080,0,0
2022-11-29,P104,S3,135,4050,0,0
2022-11-29,P105,S1,113,5424,0,0
2022-11-29,P105,S2,134,3350,0,0
2022-11-29,P105,S3,141,5076,0,0
2022-11-30,P101,S1,103,4841,0,0
2022-11-30,P101,S2,141,4089,0,0
2022-11-30,P101,S3,117,5148,0,0
2022-11-30,P102,S1,110,5060,0,0
2022-11-30,P102,S2,136,2856,0,0
2022-11-30,P102,S3,112,5488,0,0
2022-11-30,P103,S1,124,2852,0,0
2022-11-30,P103,S2,145,2900,0,0
2022-11-30,P103,S3,106,4346,1,0
2022-11-30,P104,S1,141,5076,0,0
2022-11-30,P104,S2,121,3146,1,0
2022-11-30,P104,S3,122,4758,0,0
2022-11-30,P105,S1,129,4128,1,0
2022-11-30,P105,S2,121,2420,0,0
2022-11-30,P105,S3,124,3348,0,0
2022-12-01,P101,S1,128,5504,0,0
2022-12-01,P101,S2,139,4726,0,0
2022-12-01,P101,S3,108,3996,0,0
2022-12-01,P102,S1,100,2700,0,0
2022-12-01,P102,S2,110,2750,1,0
2022-12-01,P102,S3,136,3128,0,0
2022-12-01,P103,S1,127,3302,1,0
2022-12-01,P103,S2,144,4464,0,0
2022-12-01,P103,S3,152,4104,0,0
2022-12-01,P104,S1,127,5969,0,0
2022-12-01,P104,S2,140,4340,0,0
2022-12-01,P104,S3,117,2574,1,0
2022-12-01,P105,S1,107,4280,1,0
2022-12-01,P105,S2,131,6157,0,0
2022-12-01,P105,S3,123,3075,0,0
2022-12-02,P101,S1,112,3360,0,0
2022-12-02,P101,S2,138,3174,0,0
2022-12-02,P101,S3,80,2160,0,0
2022-12-02,P102,S1,101,3232,0,0
2022-12-02,P102,S2,120,4320,0,0
2022-12-02,P102,S3,109,2289,1,0
2022-12-02,P103,S1,111,5439,0,0
2022-12-02,P103,S2,117,5031,0,0
2022-12-02,P103,S3,114,2850,1,0
2022-12-02,P104,S1,101,2828,0,0
2022-12-02,P104,S2,128,6272,0,0
2022-12-02,P104,S3,135,5130,1,0
2022-12-02,P105,S1,123,5289,0,0
2022-12-02,P105,S2,113,3164,1,0
2022-12-02,P105,S3,140,5320,0,0
2022-12-03,P101,S1,162,6318,0,0
2022-12-03,P101,S2,159,3339,0,0
2022-12-03,P101,S3,139,2780,0,0
2022-12-03,P102,S1,154,4466,0,0
2022-12-03,P102,S2,137,6028,0,0
2022-12-03,P102,S3,138,5934,0,0
2022-12-03,P103,S1,143,4147,0,0
2022-12-03,P103,S2,146,3796,1,0
2022-12-03,P103,S3,143,3289,1,0
2022-12-03,P104,S1,127,2794,0,0
2022-12-03,P104,S2,162,3240,1,0
2022-12-03,P104,S3,167,5344,0,0
2022-12-03,P105,S1,147,6027,1,0
2022-12-03,P105,S2,127,5715,0,0
2022-12-03,P105,S3,130,4940,1,0
2022-12-04,P101,S1,130,5720,0,1
2022-12-04,P101,S2,127,2794,0,1
2022-12-04,P101,S3,145,6380,1,1
2022-12-04,P102,S1,111,5106,0,1
2022-12-04,P102,S2,162,3564,0,1
2022-12-04,P102,S3,147,3087,0,1
2022-12-04,P103,S1,158,4424,1,1
2022-12-04,P103,S2,155,7130,0,1
2022-12-04,P103,S3,117,4797,1,1
2022-12-04,P104,S1,145,4640,0,1
2022-12-04,P104,S2,117,2691,1,1
2022-12-04,P104,S3,140,3080,0,1
2022-12-04,P105,S1,161,3703,0,1
2022-12-04,P105,S2,137,6028,0,1
2022-12-04,P105,S3,166,3652,1,1
2022-12-05,P101,S1,143,5434,0,0
2022-12-05,P101,S2,122,3782,0,0
2022-12-05,P101,S3,122,5124,1,0
2022-12-05,P102,S1,111,4995,1,0
2022-12-05,P102,S2,111,3330,1,0
2022-12-05,P102,S3,134,4288,1,0
2022-12-05,P103,S1,124,5084,1,0
2022-12-05,P103,S2,94,2914,0,0
2022-12-05,P103,S3,115,5290,0,0
2022-12-05,P104,S1,115,3450,1,0
2022-12-05,P104,S2,138,5244,0,0
2022-12-05,P104,S3,126,3528,0,0
2022-12-05,P105,S1,152,7448,0,0
2022-12-05,P105,S2,116,3712,1,0
2022-12-05,P105,S3,135,5535,0,0
2022-12-06,P101,S1,112,4704,0,0
2022-12-06,P101,S2,134,3886,0,0
2022-12-06,P101,S3,135,2970,0,0
2022-12-06,P102,S1,111,4551,0,0
2022-12-06,P102,S2,131,4847,0,0
2022-12-06,P102,S3,156,4212,1,0
2022-12-06,P103,S1,118,4838,0,0
2022-12-06,P103,S2,112,2688,0,0
2022-12-06,P103,S3,113,4181,0,0
2022-12-06,P104,S1,135,5265,1,0
2022-12-06,P104,S2,137,5343,1,0
2022-12-06,P104,S3,124,2852,1,0
2022-12-06,P105,S1,121,5929,1,0
2022-12-06,P105,S2,97,3977,0,0
2022-12-06,P105,S3,105,4725,0,0
2022-12-07,P101,S1,112,2800,1,0
2022-12-07,P101,S2,108,2700,1,0
2022-12-07,P101,S3,113,3729,0,0
2022-12-07,P102,S1,91,3822,0,0
2022-12-07,P102,S2,104,2392,0,0
2022-12-07,P102,S3,119,4403,0,0
2022-12-07,P103,S1,111,2997,1,0
2022-12-07,P103,S2,104,2288,1,0
2022-12-07,P103,S3,135,6075,0,0
2022-12-07,P104,S1,118,3304,1,0
2022-12-07,P104,S2,137,5617,0,0
2022-12-07,P104,S3,130,4940,1,0
2022-12-07,P105,S1,130,3900,1,0
2022-12-07,P105,S2,128,3328,1,0
2022-12-07,P105,S3,113,4294,0,0
2022-12-08,P101,S1,119,4641,0,0
2022-12-08,P101,S2,132,3564,0,0
2022-12-08,P101,S3,108,3672,0,0
2022-12-08,P102,S1,134,3752,0,0
2022-12-08,P102,S2,126,3528,1,0
2022-12-08,P102,S3,133,4655,0,0
2022-12-08,P103,S1,132,3432,1,0
2022-12-08,P103,S2,126,3276,0,0
2022-12-08,P103,S3,124,3844,0,0
2022-12-08,P104,S1,127,3937,0,0
2022-12-08,P104,S2,137,5480,0,0
2022-12-08,P104,S3,110,3410,0,0
2022-12-08,P105,S1,149,7152,0,0
2022-12-08,P105,S2,147,4116,0,0
2022-12-08,P105,S3,144,3456,1,0
2022-12-09,P101,S1,153,5049,0,0
2022-12-09,P101,S2,130,5460,1,0
2022-12-09,P101,S3,111,3885,0,0
2022-12-09,P102,S1,125,3250,0,0
2022-12-09,P102,S2,143,4290,0,0
2022-12-09,P102,S3,110,4840,1,0
2022-12-09,P103,S1,119,5831,0,0
2022-12-09,P103,S2,131,5371,0,0
2022-12-09,P103,S3,123,3198,0,0
2022-12-09,P104,S1,138,4692,1,0
2022-12-09,P104,S2,122,5124,1,0
2022-12-09,P104,S3,104,3224,0,0
2022-12-09,P105,S1,120,3960,0,0
2022-12-09,P105,S2,121,4961,0,0
2022-12-09,P105,S3,129,3096,0,0
2022-12-10,P101,S1,159,6519,1,0
2022-12-10,P101,S2,138,6486,1,0
2022-12-10,P101,S3,146,6570,0,0
2022-12-10,P102,S1,140,5600,0,0
2022-12-10,P102,S2,127,2667,0,0
2022-12-10,P102,S3,145,3480,0,0
2022-12-10,P103,S1,138,3312,1,0
2022-12-10,P103,S2,140,5600,1,0
2022-12-10,P103,S3,138,4830,0,0
2022-12-10,P104,S1,153,3672,0,0
2022-12-10,P104,S2,123,5535,1,0
2022-12-10,P104,S3,163,4238,0,0
2022-12-10,P105,S1,154,6160,0,0
2022-12-10,P105,S2,136,3672,1,0
2022-12-10,P105,S3,144,3744,0,0
2022-12-11,P101,S1,146,4088,1,1
2022-12-11,P101,S2,153,3825,0,1
2022-12-11,P101,S3,135,4995,0,1
2022-12-11,P102,S1,123,3690,0,1
2022-12-11,P102,S2,142,5822,1,1
2022-12-11,P102,S3,152,7144,1,1
2022-12-11,P103,S1,143,5863,0,1
2022-12-11,P103,S2,121,2662,0,1
2022-12-11,P103,S3,141,5499,0,1
2022-12-11,P104,S1,163,5868,0,1
2022-12-11,P104,S2,167,5344,0,1
2022-12-11,P104,S3,142,3976,0,1
2022-12-11,P105,S1,138,3312,0,1
2022-12-11,P105,S2,156,4056,0,1
2022-12-11,P105,S3,134,4690,0,1
2022-12-12,P101,S1,99,2277,0,0
2022-12-12,P101,S2,152,3496,1,0
2022-12-12,P101,S3,136,2856,1,0
2022-12-12,P102,S1,117,4329,0,0
2022-12-12,P102,S2,133,6517,0,0
2022-12-12,P102,S3,119,4760,1,0
2022-12-12,P103,S1,125,4250,0,0
2022-12-12,P103,S2,107,3959,1,0
2022-12-12,P103,S3,116,3016,0,0
2022-12-12,P104,S1,95,3325,1,0
2022-12-12,P104,S2,105,2415,0,0
2022-12-12,P104,S3,111,2997,0,0
2022-12-12,P105,S1,95,1900,0,0
2022-12-12,P105,S2,122,5978,0,0
2022-12-12,P105,S3,101,2626,0,0
2022-12-13,P101,S1,114,3762,0,0
2022-12-13,P101,S2,142,6816,0,0
2022-12-13,P101,S3,128,3456,1,0
2022-12-13,P102,S1,140,6580,0,0
2022-12-13,P102,S2,106,4876,1,0
2022-12-13,P102,S3,133,6384,0,0
2022-12-13,P103,S1,119,5236,0,0
2022-12-13,P103,S2,114,4104,1,0
2022-12-13,P103,S3,130,3250,1,0
2022-12-13,P104,S1,131,3406,1,0
2022-12-13,P104,S2,140,2940,1,0
2022-12-13,P104,S3,118,5546,0,0
2022-12-13,P105,S1,119,3689,0,0
2022-12-13,P105,S2,131,4585,0,0
2022-12-13,P105,S3,119,3808,1,0
2022-12-14,P101,S1,135,6480,0,0
2022-12-14,P101,S2,125,3500,1,0
2022-12-14,P101,S3,118,5546,0,0
2022-12-14,P102,S1,97,3007,0,0
2022-12-14,P102,S2,134,3484,1,0
2022-12-14,P102,S3,107,3852,0,0
2022-12-14,P103,S1,111,4995,0,0
2022-12-14,P103,S2,137,5617,0,0
2022-12-14,P103,S3,119,2856,0,0
2022-12-14,P104,S1,107,2568,0,0
2022-12-14,P104,S2,150,5100,0,0
2022-12-14,P104,S3,135,4320,1,0
2022-12-14,P105,S1,119,4165,0,0
2022-12-14,P105,S2,87,2697,1,0
2022-12-14,P105,S3,162,3240,1,0
2022-12-15,P101,S1,122,3538,0,0
2022-12-15,P101,S2,97,4462,0,0
2022-12-15,P101,S3,128,6016,0,0
2022-12-15,P102,S1,120,2400,0,0
2022-12-15,P102,S2,146,2920,1,0
2022-12-15,P102,S3,128,5760,0,0
2022-12-15,P103,S1,106,3074,1,0
2022-12-15,P103,S2,140,3640,0,0
2022-12-15,P103,S3,125,5375,0,0
2022-12-15,P104,S1,119,4522,0,0
2022-12-15,P104,S2,140,4760,0,0
2022-12-15,P104,S3,118,3894,0,0
2022-12-15,P105,S1,105,2835,1,0
2022-12-15,P105,S2,116,3364,0,0
2022-12-15,P105,S3,102,2040,0,0
2022-12-16,P101,S1,104,5096,0,0
2022-12-16,P101,S2,142,3550,0,0
2022-12-16,P101,S3,117,5616,1,0
2022-12-16,P102,S1,157,6751,0,0
2022-12-16,P102,S2,132,4620,0,0
2022-12-16,P102,S3,127,4445,0,0
2022-12-16,P103,S1,123,4305,0,0
2022-12-16,P103,S2,138,6072,0,0
2022-12-16,P103,S3,107,2247,0,0
2022-12-16,P104,S1,109,4360,0,0
2022-12-16,P104,S2,126,2646,0,0
2022-12-16,P104,S3,138,5796,0,0
2022-12-16,P105,S1,114,2850,0,0
2022-12-16,P105,S2,127,5080,1,0
2022-12-16,P105,S3,137,3151,0,0
2022-12-17,P101,S1,121,5082,1,0
2022-12-17,P101,S2,109,2943,0,0
2022-12-17,P101,S3,140,3780,0,0
2022-12-17,P102,S1,104,3536,0,0
2022-12-17,P102,S2,147,6615,1,0
2022-12-17,P102,S3,140,5880,0,0
2022-12-17,P103,S1,141,6486,0,0
2022-12-17,P103,S2,145,3480,1,0
2022-12-17,P103,S3,188,6016,0,0
2022-12-17,P104,S1,150,5850,1,0
2022-12-17,P104,S2,142,3692,0,0
2022-12-17,P104,S3,160,7040,1,0
2022-12-17,P105,S1,161,5957,1,0
2022-12-17,P105,S2,143,3432,1,0
2022-12-17,P105,S3,122,2440,1,0
2022-12-18,P101,S1,175,5600,0,1
2022-12-18,P101,S2,112,4368,0,1
2022-12-18,P101,S3,133,3990,0,1
2022-12-18,P102,S1,155,6820,0,1
2022-12-18,P102,S2,140,5320,1,1
2022-12-18,P102,S3,117,2808,0,1
2022-12-18,P103,S1,151,6191,1,1
2022-12-18,P103,S2,142,5396,0,1
2022-12-18,P103,S3,118,5546,0,1
2022-12-18,P104,S1,115,4025,1,1
2022-12-18,P104,S2,114,5358,0,1
2022-12-18,P104,S3,150,6000,0,1
2022-12-18,P105,S1,150,3450,0,1
2022-12-18,P105,S2,109,4469,0,1
2022-12-18,P105,S3,104,2496,1,1
2022-12-19,P101,S1,153,3978,0,0
2022-12-19,P101,S2,115,3680,1,0
2022-12-19,P101,S3,135,2970,0,0
2022-12-19,P102,S1,124,4340,1,0
2022-12-19,P102,S2,141,3666,0,0
